,Gene,Paper_ID,Classification,EC_numbers,Reaction_Group,Title,Organism
141,ACS2,4073,Negative,['6.2.1.1'],ACS_1,Synthetic biology for engineering acetyl coenzyme A metabolism in yeast.,['Saccharomyces cerevisiae']
142,ACS2,4639,Positive,['6.2.1.1'],ACS_1,Butanol production in S. cerevisiae via a synthetic ABE pathway is enhanced by specific metabolic engineering and butanol resistance.,['Saccharomyces cerevisiae']
143,ACS2,4788,Positive,['6.2.1.1'],ACS_1,Increasing anaerobic acetate consumption and ethanol yields in Saccharomyces cerevisiae with NADPH-specific alcohol dehydrogenase.,['Saccharomyces cerevisiae']
144,ACS2,5344,Positive,['6.2.1.1'],ACS_1,Improving ethanol yield in acetate-reducing Saccharomyces cerevisiae by cofactor engineering of 6-phosphogluconate dehydrogenase and deletion of ALD6.,['Saccharomyces cerevisiae']
145,ACS2,5906,Positive,['6.2.1.1'],ACS_1,"Increasing n-butanol production with <i>Saccharomyces cerevisiae</i> by optimizing acetyl-CoA synthesis, NADH levels and trans-2-enoyl-CoA reductase expression.",['Saccharomyces cerevisiae']
146,ACS2,5906,Negative,['6.2.1.1'],ACS_1,"Increasing n-butanol production with <i>Saccharomyces cerevisiae</i> by optimizing acetyl-CoA synthesis, NADH levels and trans-2-enoyl-CoA reductase expression.",['Saccharomyces cerevisiae']
147,ACS2,6859,Positive,['6.2.1.1'],ACS_1,Comparative metabolomics profiling of engineered Saccharomyces cerevisiae lead to a strategy that improving β-carotene production by acetate supplementation.,['Saccharomyces cerevisiae']
148,ACS2,8264,Positive,['6.2.1.1'],ACS_1,Increase ethyl acetate production in Saccharomyces cerevisiae by genetic engineering of ethyl acetate metabolic pathway.,['Saccharomyces cerevisiae']
149,ACS2,8264,Negative,['6.2.1.1'],ACS_1,Increase ethyl acetate production in Saccharomyces cerevisiae by genetic engineering of ethyl acetate metabolic pathway.,['Saccharomyces cerevisiae']
150,ACS2,9736,Negative,['6.2.1.1'],ACS_1,Substrate promiscuity of polyketide synthase enables production of tsetse fly attractants 3-ethylphenol and 3-propylphenol by engineering precursor supply in yeast.,['Saccharomyces cerevisiae']
151,ACS2,10341,Positive,['6.2.1.1'],ACS_1,Engineering precursor pools for increasing production of odd-chain fatty acids in <i>Yarrowia lipolytica</i>.,['Yarrowia lipolytica']
152,ACS2,13507,Positive,['6.2.1.1'],ACS_1,Production of S-methyl-methionine using engineered Saccharomyces cerevisiae sake K6.,['Saccharomyces cerevisiae']
153,ACS2,14324,Positive,['6.2.1.1'],ACS_1,De novo synthesis of nervonic acid and optimization of metabolic regulation by Yarrowia lipolytica.,['Yarrowia lipolytica']
154,ADE1,8592,Other,['6.3.2.6'],PRASCSi_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
155,ADE1,8592,Positive,['6.3.2.6'],PRASCSi_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
156,ADE1,14415,Negative,['6.3.2.6'],PRASCSi_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
157,ADE12,14415,Negative,['6.3.4.4'],ADSS_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
158,ADE13,8592,Other,['4.3.2.2'],ADSL2r_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
159,ADE13,8592,Other,['4.3.2.2'],ADSL1r_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
160,ADE13,8592,Positive,['4.3.2.2'],ADSL2r_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
161,ADE13,8592,Positive,['4.3.2.2'],ADSL1r_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
162,ADE13,12717,Positive,['4.3.2.2'],ADSL2r_1,Multi-omics network model reveals key genes associated with p-coumaric acid stress response in an industrial yeast strain.,['Saccharomyces cerevisiae']
163,ADE13,12717,Positive,['4.3.2.2'],ADSL1r_1,Multi-omics network model reveals key genes associated with p-coumaric acid stress response in an industrial yeast strain.,['Saccharomyces cerevisiae']
164,ADE13,14415,Negative,['4.3.2.2'],ADSL2r_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
165,ADE13,14415,Negative,['4.3.2.2'],ADSL1r_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
166,ADE17,8592,Positive,"['3.5.4.10', '2.1.2.3']",IMPC_1,Enhanced acetic acid stress tolerance and ethanol production in <i>Saccharomyces cerevisiae</i> by modulating expression of the de novo purine biosynthesis genes.,['Saccharomyces cerevisiae']
167,ADE17,14415,Negative,"['3.5.4.10', '2.1.2.3']",IMPC_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
168,ADE2,2707,Positive,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,Construction of an artificial pathway for isobutanol biosynthesis in the cytosol of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
169,ADE2,6083,Positive,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,SWITCH: a dynamic CRISPR tool for genome engineering and metabolic pathway control for cell factory construction in Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
170,ADE2,6868,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,Combinatorial metabolic engineering using an orthogonal tri-functional CRISPR system.,['Saccharomyces cerevisiae']
171,ADE2,9971,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,"A Single Cas9-VPR Nuclease for Simultaneous Gene Activation, Repression, and Editing in <i>Saccharomyces cerevisiae</i>.",['Saccharomyces cerevisiae']
172,ADE2,10392,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,Transportome-wide engineering of Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
173,ADE2,10874,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,CRISPR-Cas system enables fast and simple genome editing of industrial <i>Saccharomyces cerevisiae</i> strains.,['Saccharomyces cerevisiae']
174,ADE2,11344,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,A versatile toolbox for CRISPR-based genome engineering in Komagataella pastoris.,['Komagataella pastoris']
175,ADE2,14415,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
176,ADE2,14610,Negative,['4.1.1.21'],AIRCr;PRAIC;PRAICh_1,Efficient and markerless gene integration with SlugCas9-HF in Kluyveromyces marxianus.,['Kluyveromyces marxianus']
177,ADE4,6798,Negative,['2.4.2.14'],GLUN_2,Comparison of the metabolic response to over-production of p-coumaric acid in two yeast strains.,['Saccharomyces cerevisiae']
178,ADE4,14415,Negative,['2.4.2.14'],GLUN_2,Response mechanisms of different Saccharomyces cerevisiae strains to succinic acid.,['Saccharomyces cerevisiae']
179,ADH,1935,Positive,['1.1.1.1'],ALCD2x_1,Engineering a metabolic pathway for isobutanol biosynthesis in Bacillus subtilis.,['Bacillus subtilis']
180,ADH,2092,Positive,['1.1.1.1'],ALCD2x_1,Correlation of genomic and physiological traits of thermoanaerobacter species with biofuel yields.,"['Ethanoligenens harbinense', 'Thermoanaerobacterium saccharolyticum', 'Acetivibrio thermocellus', 'Octopus Spring', 'Escherichia coli', 'Clostridium botulinum']"
181,ADH,2117,Negative,['1.1.1.1'],ALCD2x_1,Engineering yield and rate of reductive biotransformation in Escherichia coli by partial cyclization of the pentose phosphate pathway and PTS-independent glucose transport.,['Escherichia coli']
182,ADH,2291,Positive,['1.1.1.1'],ALCD2x_1,Genetic engineering to enhance the Ehrlich pathway and alter carbon flux for increased isobutanol production from glucose by Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
183,ADH,2437,Negative,['1.1.1.1'],ALCD2x_1,"Production of 2,3-butanediol in Saccharomyces cerevisiae by in silico aided metabolic engineering.",['Saccharomyces cerevisiae']
184,ADH,2437,Positive,['1.1.1.1'],ALCD2x_1,"Production of 2,3-butanediol in Saccharomyces cerevisiae by in silico aided metabolic engineering.",['Saccharomyces cerevisiae']
185,ADH,2542,Positive,['1.1.1.1'],ALCD2x_1,Studies on the production of branched-chain alcohols in engineered Cupriavidus necator.,['Cupriavidus necator']
186,ADH,2542,Other,['1.1.1.1'],ALCD2x_1,Studies on the production of branched-chain alcohols in engineered Cupriavidus necator.,['Cupriavidus necator']
187,ADH,2602,Positive,['1.1.1.1'],ALCD2x_1,Cytosolic re-localization and optimization of valine synthesis and catabolism enables inseased isobutanol production with the yeast Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
188,ADH,3262,Positive,['1.1.1.1'],ALCD2x_1,Manipulating the sleeping beauty mutase operon for the production of 1-propanol in engineered Escherichia coli.,['Escherichia coli']
189,ADH,3462,Negative,['1.1.1.1'],ALCD2x_1,Metabolic engineering of Pseudomonas sp. strain VLB120 as platform biocatalyst for the production of isobutyric acid and other secondary metabolites.,"['Escherichia coli', 'Corynebacterium glutamicum']"
190,ADH,3578,Positive,['1.1.1.1'],ALCD2x_1,Isopropanol production with engineered Cupriavidus necator as bioproduction platform.,['Cupriavidus necator']
191,ADH,3679,Positive,['1.1.1.284'],ALCD2x_2,Cofactor Specificity Engineering of Streptococcus mutans NADH Oxidase 2 for NAD(P)(+) Regeneration in Biocatalytic Oxidations.,['Streptococcus mutans']
192,ADH,4635,Negative,['1.1.1.1'],ALCD2x_1,De novo production of the key branch point benzylisoquinoline alkaloid reticuline in yeast.,['Saccharomyces cerevisiae']
193,ADH,4788,Positive,['1.1.1.1'],ALCD2x_1,Increasing anaerobic acetate consumption and ethanol yields in Saccharomyces cerevisiae with NADPH-specific alcohol dehydrogenase.,['Saccharomyces cerevisiae']
194,ADH,4937,Negative,['1.1.1.1'],ALCD2x_1,Integrative genomic mining for enzyme function to enable engineering of a non-natural biosynthetic pathway.,"['Escherichia coli', 'Saccharomyces Cerevisiae']"
195,ADH,5365,Positive,['1.1.1.1'],ALCD2x_1,Metabolic engineering of a synergistic pathway for n-butanol production in Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
196,ADH,5404,Negative,['1.1.1.1'],ALCD2x_1,Production of fatty acid-derived oleochemicals and biofuels by synthetic yeast cell factories.,['Saccharomyces cerevisiae']
197,ADH,5619,Positive,['1.1.1.1'],ALCD2x_1,Analysis of ethanol fermentation mechanism of ethanol producing white-rot fungus Phlebia sp. MG-60 by RNA-seq.,"['Fusarium oxysporum', 'Saccharomyces cerevisiae']"
198,ADH,6283,Positive,['1.1.1.1'],ALCD2x_1,Metabolic engineering of Escherichia coli for production of 2-Phenylethylacetate from L-phenylalanine.,['Escherichia coli']
199,ADH,6810,Positive,['1.1.1.1'],ALCD2x_1,Co-expression of an alcohol dehydrogenase and a cyclohexanone monooxygenase for cascade reactions facilitates the regeneration of the NADPH cofactor.,['Escherichia coli']
200,ADH,6965,Positive,['1.1.1.1'],ALCD2x_1,High-titer production of lathyrane diterpenoids from sugar by engineered Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
201,ADH,7023,Positive,['1.1.1.1'],ALCD2x_1,Metabolic engineering of <i>Komagataella pastoris</i> for production of isobutanol and isobutyl acetate.,['Komagataella pastoris']
202,ADH,7136,Positive,['1.1.1.1'],ALCD2x_1,Development of a high-throughput assay for rapid screening of butanologenic strains.,['Saccharomyces cerevisiae']
203,ADH,7136,Other,['1.1.1.1'],ALCD2x_1,Development of a high-throughput assay for rapid screening of butanologenic strains.,['Saccharomyces cerevisiae']
204,ADH,7194,Positive,['1.1.1.1'],ALCD2x_1,Metabolic engineering of the 2-ketobutyrate biosynthetic pathway for 1-propanol production in Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
205,ADH,7562,Negative,['1.1.1.1'],ALCD2x_1,"A pyruvate carbon flux tugging strategy for increasing 2,3-butanediol production and reducing ethanol subgeneration in the yeast <i>Saccharomyces cerevisiae</i>.",['Saccharomyces cerevisiae']
206,ADH,7586,Positive,['1.1.1.1'],ALCD2x_1,Intracellular transformation rates of fatty acids are influenced by expression of the fatty acid transporter FadL in Escherichia coli cell membrane.,['Escherichia coli']
207,ADH,7797,Positive,['1.1.1.1'],ALCD2x_1,Production of (Z)-11-(heptanoyloxy)undec-9-enoic acid from ricinoleic acid by utilizing crude glycerol as sole carbon source in engineered Escherichia coli expressing BVMO-ADH-FadL.,['Escherichia coli']
208,ADH,7825,Positive,['1.1.1.1'],ALCD2x_1,Biosynthesis of monoethylene glycol in Saccharomyces cerevisiae utilizing native glycolytic enzymes.,['Saccharomyces cerevisiae']
209,ADH,7835,Negative,['1.1.1.1'],ALCD2x_1,Improved bioethanol production using CRISPR/Cas9 to disrupt the ADH2 gene in Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
210,ADH,7897,Negative,['1.1.1.1'],ALCD2x_1,An oleaginous yeast platform for renewable 1-butanol synthesis based on a heterologous CoA-dependent pathway and an endogenous pathway.,['Yarrowia lipolytica']
211,ADH,9064,Positive,['1.1.1.1'],ALCD2x_1,The isc gene cluster expression ethanol tolerance associated improves its ethanol production by organic acids flux redirection in the ethanologenic Escherichia coli KO11 strain.,['Escherichia coli']
212,ADH,9260,Positive,['1.1.1.1'],ALCD2x_1,Metabolic engineering Saccharomyces cerevisiae for de novo production of the sesquiterpenoid (+)-nootkatone.,['Saccharomyces cerevisiae']
213,ADH,10193,Negative,['1.1.1.1'],ALCD2x_1,Engineering an Alcohol-Forming Fatty Acyl-CoA Reductase for Aldehyde and Hydrocarbon Biosynthesis in <i>Saccharomyces cerevisiae</i>.,['Saccharomyces cerevisiae']
214,ADH,11008,Positive,['1.1.1.1'],ALCD2x_1,"Exploring Proteomes of Robust Yarrowia lipolytica Isolates Cultivated in Biomass Hydrolysate Reveals Key Processes Impacting Mixed Sugar Utilization, Lipid Accumulation, and Degradation.",['Yarrowia lipolytica']
215,ADH,11524,Positive,['1.1.1.1'],ALCD2x_1,Biosensor for branched-chain amino acid metabolism in yeast and applications in isobutanol and isopentanol production.,['Saccharomyces cerevisiae']
216,ADH,11914,Positive,['1.1.1.1'],ALCD2x_1,Improving Lipid Production of <i>Yarrowia lipolytica</i> by the Aldehyde Dehydrogenase-Mediated Furfural Detoxification.,['Yarrowia lipolytica']
217,ADH,12514,Positive,['1.1.1.1'],ALCD2x_1,Isobutanol production by combined <i>in vivo</i> and <i>in vitro</i> metabolic engineering.,['Escherichia coli']
218,ADH,12560,Positive,['1.1.1.1'],ALCD2x_1,"Efficient Synthesis of Key Chiral Intermediate in Painkillers (R)-1-[3,5-Bis(trifluoromethyl)phenyl]ethanamine by Bienzyme Cascade System with R-ω-Transaminase and Alcohol Dehydrogenase Functions.",['Saccharomyces cerevisiae']
219,ADH,13124,Positive,['1.1.1.1'],ALCD2x_1,Engineering Corynebacterium glutamicum for de novo production of 2-phenylethanol from lignocellulosic biomass hydrolysate.,['Corynebacterium glutamicum']
220,ADH,13341,Positive,['1.1.1.1'],ALCD2x_1,Production of hydroxytyrosol through whole-cell bioconversion from L-DOPA using engineered Escherichia coli.,['Escherichia coli']
221,ADH,13839,Positive,['1.1.1.1'],ALCD2x_1,Lactic Acid from CO<sub>2</sub>: A Carbon Capture and Utilization Strategy Based on a Biocatalytic Approach.,"['Saccharomyces cerevisiae', 'Zymobacter palmae', 'Thermotoga maritima', 'Zymomonas mobilis']"
222,ADH,13912,Negative,['1.1.1.1'],ALCD2x_1,Modular assembly of an artificially concise biocatalytic cascade for the manufacture of phenethylisoquinoline alkaloids.,"['Tsukamurella paurometabola', 'Escherichia coli', 'Bacillus subtilis']"
223,ADH,14048,Positive,['1.1.1.1'],ALCD2x_1,Engineered <i>Saccharomyces cerevisiae</i> harbors xylose isomerase and xylose transporter improves co-fermentation of xylose and glucose for ethanol production.,['Saccharomyces cerevisiae']
224,ADH,14656,Negative,['1.1.1.1'],ALCD2x_1,Screening of <i>ent</i>-copalyl diphosphate synthase and metabolic engineering to achieve <i>de novo</i> biosynthesis of <i>ent</i>-copalol in <i>Saccharomyces cerevisiae</i>.,['Saccharomyces cerevisiae']
225,ADH,14932,Positive,['1.1.1.1'],ALCD2x_1,Systems biology approach for enhancing limonene yield by re-engineering Escherichia coli.,['Escherichia coli']
226,ADH,15105,Positive,['1.1.1.1'],ALCD2x_1,Engineering a probiotic Bacillus subtilis for acetaldehyde removal: A hag locus integration to robustly express acetaldehyde dehydrogenase.,['Bacillus subtilis']
227,ADH,15240,Positive,['1.1.1.1'],ALCD2x_1,Assembly and engineering of BioBricks to develop an efficient NADH regeneration system.,"['Escherichia coli', 'Geobacillus stearothermophilus']"
228,ADH,15491,Positive,['1.1.1.1'],ALCD2x_1,Multidimensional Engineering of Escherichia coli for Efficient Adipic Acid Synthesis From Cyclohexane.,['Escherichia coli']
229,ADH1,886,Positive,['1.1.1.1'],ALCD2x_1,An improved system for estradiol-dependent regulation of gene expression in yeast.,['Saccharomyces cerevisiae']
230,ADH1,910,Positive,['1.1.1.1'],ALCD2x_1,A metabolic and genomic study of engineered Saccharomyces cerevisiae strains for high glycerol production.,['Saccharomyces cerevisiae']
231,ADH1,910,Negative,['1.1.1.1'],ALCD2x_1,A metabolic and genomic study of engineered Saccharomyces cerevisiae strains for high glycerol production.,['Saccharomyces cerevisiae']
232,ADH1,1345,Positive,['1.1.1.1'],ALCD2x_1,Systems-level engineering of nonfermentative metabolism in yeast.,['Saccharomyces cerevisiae']
233,ADH1,2281,Positive,['1.1.1.1'],ALCD2x_1,Improvement of tolerance of Saccharomyces cerevisiae to hot-compressed water-treated cellulose by expression of ADH1.,['Saccharomyces cerevisiae']
234,ADH1,2437,Negative,['1.1.1.1'],ALCD2x_1,"Production of 2,3-butanediol in Saccharomyces cerevisiae by in silico aided metabolic engineering.",['Saccharomyces cerevisiae']
235,ADH1,2602,Positive,['1.1.1.1'],ALCD2x_1,Cytosolic re-localization and optimization of valine synthesis and catabolism enables inseased isobutanol production with the yeast Saccharomyces cerevisiae.,['Saccharomyces cerevisiae']
